Date,Price
"Jan 31, 3512",102.48
"Jan 31, 3513",102.64
"Jan 31, 3514",102.66
"Jan 31, 3515",102.47
"Jan 31, 3516",102.71
"Jan 31, 3517",103.58
"Jan 31, 3518",102.72
"Jan 31, 3519",104.11
"Jan 31, 3520",104.28
"Jan 31, 3521",104.35
"Jan 31, 3522",103.74
"Jan 31, 3523",104.07
"Jan 31, 3524",102.44
"Jan 31, 3525",102.61
"Jan 31, 3526",102.02
"Jan 31, 3527",101.5
"Jan 31, 3528",102.37
"Jan 31, 3529",101.7
"Jan 31, 3530",100.59
"Jan 31, 3531",99.99
"Jan 31, 3532",100.26
"Jan 31, 3533",100.77
"Jan 31, 3534",99.5
"Jan 31, 3535",99.48
"Jan 31, 3536",99.76
"Jan 31, 3537",99.42
"Jan 31, 3538",99.74
"Jan 31, 3539",101.28
"Jan 31, 3540",100.84
"Jan 31, 3541",100.6
"Jan 31, 3542",101.94
"Jan 31, 3543",101.44
"Jan 31, 3544",102.13
"Jan 31, 3545",104.37
"Jan 31, 3546",104.3
"Jan 31, 3547",103.76
"Jan 31, 3548",103.75
"Jan 31, 3549",104.05
"Jan 31, 3550",103.74
"Jan 31, 3551",103.4
"Jan 31, 3552",103.6
"Jan 31, 3553",102.56
"Jan 31, 3554",100.44
"Jan 31, 3555",101.14
"Jan 31, 3556",100.29
"Jan 31, 3557",99.62
"Jan 31, 3558",99.74
"Jan 31, 3559",101.58
"Jan 31, 3560",101.67
"Jan 31, 3561",101.28
"Jan 31, 3562",100.26
"Jan 31, 3563",99.19
"Jan 31, 3564",99.6
"Jan 31, 3565",99.46
"Jan 31, 3566",99.43
"Jan 31, 3567",100.37
"Jan 31, 3568",99.7
"Jan 31, 3569",98.08
"Jan 31, 3570",98.89
"Jan 31, 3571",98.2
"Jan 31, 3572",97.99
"Jan 31, 3573",100.03
"Jan 31, 3574",101.12
"Jan 31, 3575",102.58
"Jan 31, 3576",101.56
"Jan 31, 3577",101.45
"Jan 31, 3578",103.33
"Jan 31, 3579",104.92
"Jan 31, 3580",102.59
"Jan 31, 3581",102.4
"Jan 31, 3582",102.59
"Jan 31, 3583",101.83
"Jan 31, 3584",102.82
"Jan 31, 3585",102.2
"Jan 31, 3586",102.92
"Jan 31, 3587",103.31
"Jan 31, 3588",102.43
"Jan 31, 3589",100.58
"Jan 31, 3590",100.3
"Jan 31, 3591",100.35
"Jan 31, 3592",100.37
"Jan 31, 3593",99.94
"Jan 31, 3594",100.06
"Jan 31, 3595",99.88
"Jan 31, 3596",97.84
"Jan 31, 3597",97.38
"Jan 31, 3598",97.19
"Jan 31, 3599",96.43
"Jan 31, 3600",97.49
"Jan 31, 3601",98.23
"Jan 31, 3602",97.36
"Jan 31, 3603",97.41
"Jan 31, 3604",95.72
"Jan 31, 3605",96.64
"Jan 31, 3606",97.32
"Jan 31, 3607",96.73
"Jan 31, 3608",94.99
"Jan 31, 3609",93.93
"Jan 31, 3610",94.37
"Jan 31, 3611",93.96
"Jan 31, 3612",94.17
"Jan 31, 3613",92.59
"Jan 31, 3614",91.8
"Jan 31, 3615",92.72
"Jan 31, 3616",91.66
"Jan 31, 3617",92.33
"Jan 31, 3618",93.67
"Jan 31, 3619",93.43
"Jan 31, 3620",93.96
"Jan 31, 3621",95.44
"Jan 31, 3622",98.7
"Jan 31, 3623",98.42
"Jan 31, 3624",99.29
"Jan 31, 3625",100.32
"Jan 31, 3626",99.55
"Jan 31, 3627",99.22
"Jan 31, 3628",98.91
"Jan 31, 3629",99.32
"Jan 31, 3630",98.77
"Jan 31, 3631",97.8
"Jan 31, 3632",97.22
"Jan 31, 3633",97.48
"Jan 31, 3634",96.6
"Jan 31, 3635",97.5
"Jan 31, 3636",97.44
"Jan 31, 3637",98.51
"Jan 31, 3638",97.34
"Jan 31, 3639",97.65
"Jan 31, 3640",97.38
"Jan 31, 3641",97.2
"Jan 31, 3642",96.04
"Jan 31, 3643",93.82
"Jan 31, 3644",92.72
"Jan 31, 3645",92.28
"Jan 31, 3646",92.3
"Jan 31, 3647",93.68
"Jan 31, 3648",94.09
"Jan 31, 3649",94.84
"Jan 31, 3650",95.44
"Jan 31, 3651",93.33
"Jan 31, 3652",93.34
"Jan 31, 3653",93.03
"Jan 31, 3654",93.84
"Jan 31, 3655",93.76
"Jan 31, 3656",93.88
"Jan 31, 3657",93.04
"Jan 31, 3658",95.14
"Jan 31, 3659",94.6
"Jan 31, 3660",94.2
"Jan 31, 3661",94.8
"Jan 31, 3662",93.37
"Jan 31, 3663",94.62
"Jan 31, 3664",94.61
"Jan 31, 3665",96.38
"Jan 31, 3666",96.77
"Jan 31, 3667",98.2
"Jan 31, 3668",98.68
"Jan 31, 3669",97.85
"Jan 31, 3670",97.11
"Jan 31, 3671",96.86
"Jan 31, 3672",97.8
"Jan 31, 3673",99.22
"Jan 31, 3674",100.81
"Jan 31, 3675",100.67
"Jan 31, 3676",102.29
"Jan 31, 3677",101.21
"Jan 31, 3678",102.41
"Jan 31, 3679",102.02
"Jan 31, 3680",103.01
"Jan 31, 3681",101.61
"Jan 31, 3682",103.49
"Jan 31, 3683",103.03
"Jan 31, 3684",103.84
"Jan 31, 3685",103.31
"Jan 31, 3686",104.1
"Jan 31, 3687",102.04
"Jan 31, 3688",102.33
"Jan 31, 3689",102.87
"Jan 31, 3690",103.03
"Jan 31, 3691",102.66
"Jan 31, 3692",103.13
"Jan 31, 3693",103.59
"Jan 31, 3694",104.68
"Jan 31, 3695",106.39
"Jan 31, 3696",108.07
"Jan 31, 3697",105.42
"Jan 31, 3698",106.59
"Jan 31, 3699",108.21
"Jan 31, 3700",108.6
"Jan 31, 3701",107.56
"Jan 31, 3702",107.39
"Jan 31, 3703",109.52
"Jan 31, 3704",110.53
"Jan 31, 3705",108.37
"Jan 31, 3706",107.23
"Jan 31, 3707",108.54
"Jan 31, 3708",106.75
"Jan 31, 3709",107.65
"Jan 31, 3710",108.8
"Jan 31, 3711",110.1
"Jan 31, 3712",109.01
"Jan 31, 3713",105.92
"Jan 31, 3714",106.42
"Jan 31, 3715",105.03
"Jan 31, 3716",103.85
"Jan 31, 3717",104.96
"Jan 31, 3718",107.1
"Jan 31, 3719",107.46
"Jan 31, 3720",107.33
"Jan 31, 3721",106.85
"Jan 31, 3722",106.83
"Jan 31, 3723",106.11
"Jan 31, 3724",105.97
"Jan 31, 3725",103.4
"Jan 31, 3726",104.37
"Jan 31, 3727",105.3
"Jan 31, 3728",106.56
"Jan 31, 3729",106.94
"Jan 31, 3730",107.89
"Jan 31, 3731",105.03
"Jan 31, 3732",103.08
"Jan 31, 3733",104.55
"Jan 31, 3734",104.7
"Jan 31, 3735",105.49
"Jan 31, 3736",105.39
"Jan 31, 3737",107.23
"Jan 31, 3738",106.91
"Jan 31, 3739",108.05
"Jan 31, 3740",108.04
"Jan 31, 3741",106.48
"Jan 31, 3742",106
"Jan 31, 3743",106.32
"Jan 31, 3744",105.95
"Jan 31, 3745",104.91
"Jan 31, 3746",106.52
"Jan 31, 3747",103.53
"Jan 31, 3748",103.14
"Jan 31, 3749",103.22
"Jan 31, 3750",101.4
"Jan 31, 3751",101.24
"Jan 31, 3752",99.6
"Jan 31, 3753",97.99
"Jan 31, 3754",96.56
"Jan 31, 3755",97.05
"Jan 31, 3756",95.5
"Jan 31, 3757",95.32
"Jan 31, 3758",95.18
"Jan 31, 3759",93.69
"Jan 31, 3760",95.4
"Jan 31, 3761",98.24
"Jan 31, 3762",98.44
"Jan 31, 3763",97.77
"Jan 31, 3764",97.85
"Jan 31, 3765",96.69
"Jan 31, 3766",95.88
"Jan 31, 3767",95.38
"Jan 31, 3768",95.77
"Jan 31, 3769",96.03
"Jan 31, 3770",94.76
"Jan 31, 3771",93.74
"Jan 31, 3772",93.31
"Jan 31, 3773",93.45
"Jan 31, 3774",91.97
"Jan 31, 3775",93.61
"Jan 31, 3776",93.13
"Jan 31, 3777",95.01
"Jan 31, 3778",93.83
"Jan 31, 3779",94.15
"Jan 31, 3780",94.25
"Jan 31, 3781",94.28
"Jan 31, 3782",96.16
"Jan 31, 3783",96.71
"Jan 31, 3784",96.02
"Jan 31, 3785",95.16
"Jan 31, 3786",94.3
"Jan 31, 3787",94.21
"Jan 31, 3788",95.17
"Jan 31, 3789",96.04
"Jan 31, 3790",96.39
"Jan 31, 3791",96.62
"Jan 31, 3792",95.62
"Jan 31, 3793",96.16
"Jan 31, 3794",95.61
"Jan 31, 3795",93.99
"Jan 31, 3796",91.03
"Jan 31, 3797",93.46
"Jan 31, 3798",94.5
"Jan 31, 3799",93
"Jan 31, 3800",93.64
"Jan 31, 3801",91.43
"Jan 31, 3802",89.18
"Jan 31, 3803",88.76
"Jan 31, 3804",88.01
"Jan 31, 3805",87.73
"Jan 31, 3806",86.68
"Jan 31, 3807",88.72
"Jan 31, 3808",88.71
"Jan 31, 3809",91.29
"Jan 31, 3810",93.51
"Jan 31, 3811",94.64
"Jan 31, 3812",94.2
"Jan 31, 3813",93.36
"Jan 31, 3814",92.7
"Jan 31, 3815",93.26
"Jan 31, 3816",94.45
"Jan 31, 3817",97.19
"Jan 31, 3818",97.07
"Jan 31, 3819",97.23
"Jan 31, 3820",96.58
"Jan 31, 3821",96.34
"Jan 31, 3822",94.81
"Jan 31, 3823",93.71
"Jan 31, 3824",92.45
"Jan 31, 3825",92.96
"Jan 31, 3826",92.16
"Jan 31, 3827",93.74
"Jan 31, 3828",93.45
"Jan 31, 3829",93.03
"Jan 31, 3830",92.52
"Jan 31, 3831",92.54
"Jan 31, 3832",92.06
"Jan 31, 3833",91.95
"Jan 31, 3834",91.56
"Jan 31, 3835",90.43
"Jan 31, 3836",90.82
"Jan 31, 3837",90.12
"Jan 31, 3838",90.68
"Jan 31, 3839",92.05
"Jan 31, 3840",92.76
"Jan 31, 3841",92.63
"Jan 31, 3842",93.11
"Jan 31, 3843",93.13
"Jan 31, 3844",92.84
"Jan 31, 3845",94.46
"Jan 31, 3846",96.66
"Jan 31, 3847",95.86
"Jan 31, 3848",97.31
"Jan 31, 3849",97.01
"Jan 31, 3850",97.51
"Jan 31, 3851",97.03
"Jan 31, 3852",95.72
"Jan 31, 3853",95.83
"Jan 31, 3854",96.62
"Jan 31, 3855",96.64
"Jan 31, 3856",96.17
"Jan 31, 3857",97.77
"Jan 31, 3858",97.49
"Jan 31, 3859",97.94
"Jan 31, 3860",97.57
"Jan 31, 3861",96.44
"Jan 31, 3862",95.88
"Jan 31, 3863",95.95
"Jan 31, 3864",95.23
"Jan 31, 3865",96.24
"Jan 31, 3866",95.56
"Jan 31, 3867",95.49
"Jan 31, 3868",94.24
"Jan 31, 3869",93.28
"Jan 31, 3870",94.14
"Jan 31, 3871",93.56
"Jan 31, 3872",93.82
"Jan 31, 3873",93.1
"Jan 31, 3874",93.15
"Jan 31, 3875",93.19
"Jan 31, 3876",93.09
"Jan 31, 3877",92.92
"Jan 31, 3878",93.12
"Jan 31, 3879",91.82
"Jan 31, 3880",90.8
"Jan 31, 3881",90.87
"Jan 31, 3882",90.98
"Jan 31, 3883",88.61
"Jan 31, 3884",88.66
"Jan 31, 3885",90.13
"Jan 31, 3886",89.51
"Jan 31, 3887",87.93
"Jan 31, 3888",87.2
"Jan 31, 3889",86.73
"Jan 31, 3890",85.89
"Jan 31, 3891",86.77
"Jan 31, 3892",85.79
"Jan 31, 3893",85.56
"Jan 31, 3894",85.93
"Jan 31, 3895",86.26
"Jan 31, 3896",87.88
"Jan 31, 3897",88.5
"Jan 31, 3898",89.09
"Jan 31, 3899",88.91
"Jan 31, 3900",88.07
"Jan 31, 3901",86.49
"Jan 31, 3902",87.18
"Jan 31, 3903",87.74
"Jan 31, 3904",88.28
"Jan 31, 3905",87.38
"Jan 31, 3906",86.75
"Jan 31, 3907",89.28
"Jan 31, 3908",86.67
"Jan 31, 3909",85.45
"Jan 31, 3910",86.32
"Jan 31, 3911",85.38
"Jan 31, 3912",85.57
"Jan 31, 3913",86.07
"Jan 31, 3914",85.09
"Jan 31, 3915",84.44
"Jan 31, 3916",88.71
"Jan 31, 3917",85.65
"Jan 31, 3918",84.86
"Jan 31, 3919",87.09
"Jan 31, 3920",86.24
"Jan 31, 3921",85.68
"Jan 31, 3922",85.54
"Jan 31, 3923",86.28
"Jan 31, 3924",86.05
"Jan 31, 3925",85.73
"Jan 31, 3926",86.67
"Jan 31, 3927",88.73
"Jan 31, 3928",90.05
"Jan 31, 3929",92.1
"Jan 31, 3930",92.12
"Jan 31, 3931",92.09
"Jan 31, 3932",91.85
"Jan 31, 3933",91.86
"Jan 31, 3934",92.07
"Jan 31, 3935",91.25
"Jan 31, 3936",92.39
"Jan 31, 3937",89.33
"Jan 31, 3938",89.88
"Jan 31, 3939",91.71
"Jan 31, 3940",88.14
"Jan 31, 3941",91.89
"Jan 31, 3942",92.48
"Jan 31, 3943",92.19
"Jan 31, 3944",91.85
"Jan 31, 3945",89.98
"Jan 31, 3946",91.37
"Jan 31, 3947",91.93
"Jan 31, 3948",92.89
"Jan 31, 3949",91.87
"Jan 31, 3950",91.98
"Jan 31, 3951",95.29
"Jan 31, 3952",96.62
"Jan 31, 3953",99
"Jan 31, 3954",98.31
"Jan 31, 3955",97.01
"Jan 31, 3956",97.17
"Jan 31, 3957",96.54
"Jan 31, 3958",96.42
"Jan 31, 3959",95.53
"Jan 31, 3960",95.36
"Jan 31, 3961",95.3
"Jan 31, 3962",96.47
"Jan 31, 3963",94.62
"Jan 31, 3964",95.49
"Jan 31, 3965",96.33
"Jan 31, 3966",95.47
"Jan 31, 3967",96.15
"Jan 31, 3968",96.27
"Jan 31, 3969",97.26
"Jan 31, 3970",96.68
"Jan 31, 3971",95.97
"Jan 31, 3972",96.01
"Jan 31, 3973",95.6
"Jan 31, 3974",94.33
"Jan 31, 3975",93.43
"Jan 31, 3976",92.73
"Jan 31, 3977",92.87
"Jan 31, 3978",93.36
"Jan 31, 3979",93.35
"Jan 31, 3980",93.67
"Jan 31, 3981",92.2
"Jan 31, 3982",91.4
"Jan 31, 3983",87.13
"Jan 31, 3984",88.91
"Jan 31, 3985",88.06
"Jan 31, 3986",89.78
"Jan 31, 3987",90.13
"Jan 31, 3988",89.39
"Jan 31, 3989",88.97
"Jan 31, 3990",88.5
"Jan 31, 3991",88.14
"Jan 31, 3992",91.44
"Jan 31, 3993",92.66
"Jan 31, 3994",89.87
"Jan 31, 3995",89.22
"Jan 31, 3996",88.43
"Jan 31, 3997",87.1
"Jan 31, 3998",86.08
"Jan 31, 3999",85.81
"Jan 31, 4000",83.91
"Jan 31, 4001",85.99
"Jan 31, 4002",84.45
"Jan 31, 4003",87.22
"Jan 31, 4004",87.66
"Jan 31, 4005",83.75
"Jan 31, 4006",84.96
"Jan 31, 4007",77.69
"Jan 31, 4008",80.21
"Jan 31, 4009",79.36
"Jan 31, 4010",79.21
"Jan 31, 4011",79.76
"Jan 31, 4012",78.2
"Jan 31, 4013",81.8
"Jan 31, 4014",84.03
"Jan 31, 4015",83.27
"Jan 31, 4016",84.03
"Jan 31, 4017",83.91
"Jan 31, 4018",82.62
"Jan 31, 4019",83.32
"Jan 31, 4020",82.7
"Jan 31, 4021",84.1
"Jan 31, 4022",84.82
"Jan 31, 4023",85.02
"Jan 31, 4024",84.29
"Jan 31, 4025",83.98
"Jan 31, 4026",83.23
"Jan 31, 4027",86.53
"Jan 31, 4028",87.82
"Jan 31, 4029",90.76
"Jan 31, 4030",90.86
"Jan 31, 4031",90.66
"Jan 31, 4032",89.9
"Jan 31, 4033",91.66
"Jan 31, 4034",92.57
"Jan 31, 4035",91.48
"Jan 31, 4036",92.56
"Jan 31, 4037",92.81
"Jan 31, 4038",93.98
"Jan 31, 4039",94.78
"Jan 31, 4040",96.13
"Jan 31, 4041",97.08
"Jan 31, 4042",96.81
"Jan 31, 4043",97.01
"Jan 31, 4044",97.94
"Jan 31, 4045",98.49
"Jan 31, 4046",102.54
"Jan 31, 4047",105.22
"Jan 31, 4048",106.16
"Jan 31, 4049",104.87
"Jan 31, 4050",104.93
"Jan 31, 4051",104.55
"Jan 31, 4052",104.12
"Jan 31, 4053",103.55
"Jan 31, 4054",103.11
"Jan 31, 4055",103.05
"Jan 31, 4056",102.27
"Jan 31, 4057",102.67
"Jan 31, 4058",104.2
"Jan 31, 4059",102.93
"Jan 31, 4060",102.83
"Jan 31, 4061",103.64
"Jan 31, 4062",102.7
"Jan 31, 4063",101.02
"Jan 31, 4064",102.46
"Jan 31, 4065",103.31
"Jan 31, 4066",101.47
"Jan 31, 4067",104.01
"Jan 31, 4068",105.23
"Jan 31, 4069",103.02
"Jan 31, 4070",102.78
"Jan 31, 4071",105.41
"Jan 31, 4072",107.33
"Jan 31, 4073",107.03
"Jan 31, 4074",106.87
"Jan 31, 4075",105.35
"Jan 31, 4076",107.27
"Jan 31, 4077",105.61
"Jan 31, 4078",108.09
"Jan 31, 4079",107.06
"Jan 31, 4080",105.11
"Jan 31, 4081",105.43
"Jan 31, 4082",106.71
"Jan 31, 4083",106.34
"Jan 31, 4084",107.4
"Jan 31, 4085",106.58
"Jan 31, 4086",106.16
"Jan 31, 4087",104.7
"Jan 31, 4088",106.72
"Jan 31, 4089",106.7
"Jan 31, 4090",108.84
"Jan 31, 4091",107.07
"Jan 31, 4092",106.55
"Jan 31, 4093",108.56
"Jan 31, 4094",109.77
"Jan 31, 4095",107.83
"Jan 31, 4096",106.28
"Jan 31, 4097",105.84
"Jan 31, 4098",103.24
"Jan 31, 4099",102.31
"Jan 31, 4100",101.8
"Jan 31, 4101",100.74
"Jan 31, 4102",100.91
"Jan 31, 4103",98.67
"Jan 31, 4104",99.84
"Jan 31, 4105",98.71
"Jan 31, 4106",98.41
"Jan 31, 4107",96.91
"Jan 31, 4108",97.84
"Jan 31, 4109",96.36
"Jan 31, 4110",97.61
"Jan 31, 4111",98.48
"Jan 31, 4112",98.78
"Jan 31, 4113",99.56
"Jan 31, 4114",99.7
"Jan 31, 4115",99.4
"Jan 31, 4116",98.95
"Jan 31, 4117",99.58
"Jan 31, 4118",98.46
"Jan 31, 4119",100.39
"Jan 31, 4120",100.59
"Jan 31, 4121",100.71
"Jan 31, 4122",98.7
"Jan 31, 4123",99.1
"Jan 31, 4124",100.87
"Jan 31, 4125",102.24
"Jan 31, 4126",101.31
"Jan 31, 4127",101.56
"Jan 31, 4128",101.81
"Jan 31, 4129",103.22
"Jan 31, 4130",102.96
"Jan 31, 4131",98.83
"Jan 31, 4132",99.65
"Jan 31, 4133",99.36
"Jan 31, 4134",101.34
"Jan 31, 4135",99.68
"Jan 31, 4136",99.53
"Jan 31, 4137",98.67
"Jan 31, 4138",97.22
"Jan 31, 4139",93.88
"Jan 31, 4140",93.53
"Jan 31, 4141",93.87
"Jan 31, 4142",94.95
"Jan 31, 4143",100.14
"Jan 31, 4144",97.77
"Jan 31, 4145",99.41
"Jan 31, 4146",98.34
"Jan 31, 4147",100.49
"Jan 31, 4148",101.28
"Jan 31, 4149",100.99
"Jan 31, 4150",100.96
"Jan 31, 4151",100.2
"Jan 31, 4152",100.36
"Jan 31, 4153",99.79
"Jan 31, 4154",98.21
"Jan 31, 4155",96.77
"Jan 31, 4156",96.17
"Jan 31, 4157",98.01
"Jan 31, 4158",96.92
"Jan 31, 4159",97.41
"Jan 31, 4160",98.82
"Jan 31, 4161",102.59
"Jan 31, 4162",99.37
"Jan 31, 4163",98.14
"Jan 31, 4164",98.99
"Jan 31, 4165",97.78
"Jan 31, 4166",95.74
"Jan 31, 4167",96.8
"Jan 31, 4168",95.52
"Jan 31, 4169",94.26
"Jan 31, 4170",94.07
"Jan 31, 4171",92.51
"Jan 31, 4172",92.19
"Jan 31, 4173",93.19
"Jan 31, 4174",93.32
"Jan 31, 4175",93.96
"Jan 31, 4176",90.2
"Jan 31, 4177",93.17
"Jan 31, 4178",91.27
"Jan 31, 4179",87.4
"Jan 31, 4180",85.3
"Jan 31, 4181",86.11
"Jan 31, 4182",88.34
"Jan 31, 4183",86.38
"Jan 31, 4184",86.8
"Jan 31, 4185",84.23
"Jan 31, 4186",85.57
"Jan 31, 4187",85.81
"Jan 31, 4188",85.41
"Jan 31, 4189",82.98
"Jan 31, 4190",82.59
"Jan 31, 4191",79.68
"Jan 31, 4192",75.67
"Jan 31, 4193",77.61
"Jan 31, 4194",79.2
"Jan 31, 4195",82.14
"Jan 31, 4196",81.21
"Jan 31, 4197",84.45
"Jan 31, 4198",80.24
"Jan 31, 4199",79.85
"Jan 31, 4200",80.51
"Jan 31, 4201",85.92
"Jan 31, 4202",86.89
"Jan 31, 4203",85.7
"Jan 31, 4204",87.96
"Jan 31, 4205",89.4
"Jan 31, 4206",88.91
"Jan 31, 4207",90.21
"Jan 31, 4208",88.19
"Jan 31, 4209",87.24
"Jan 31, 4210",89.05
"Jan 31, 4211",89.34
"Jan 31, 4212",86.02
"Jan 31, 4213",86.45
"Jan 31, 4214",88.93
"Jan 31, 4215",88.81
"Jan 31, 4216",88.9
"Jan 31, 4217",87.27
"Jan 31, 4218",85.37
"Jan 31, 4219",85.3
"Jan 31, 4220",85.16
"Jan 31, 4221",85.44
"Jan 31, 4222",84.12
"Jan 31, 4223",82.26
"Jan 31, 4224",82.38
"Jan 31, 4225",87.58
"Jan 31, 4226",86.65
"Jan 31, 4227",87.88
"Jan 31, 4228",85.38
"Jan 31, 4229",85.72
"Jan 31, 4230",82.89
"Jan 31, 4231",79.3
"Jan 31, 4232",81.31
"Jan 31, 4233",86.88
"Jan 31, 4234",86.63
"Jan 31, 4235",91.93
"Jan 31, 4236",93.79
"Jan 31, 4237",94.89
"Jan 31, 4238",95.7
"Jan 31, 4239",97.44
"Jan 31, 4240",97.4
"Jan 31, 4241",99.59
"Jan 31, 4242",99.2
"Jan 31, 4243",99.87
"Jan 31, 4244",99.13
"Jan 31, 4245",98.14
"Jan 31, 4246",97.5
"Jan 31, 4247",95.93
"Jan 31, 4248",97.24
"Jan 31, 4249",95.69
"Jan 31, 4250",98.05
"Jan 31, 4251",97.43
"Jan 31, 4252",95.15
"Jan 31, 4253",96.2
"Jan 31, 4254",98.67
"Jan 31, 4255",96.65
"Jan 31, 4256",96.89
"Jan 31, 4257",94.94
"Jan 31, 4258",95.42
"Jan 31, 4259",94.77
"Jan 31, 4260",92.89
"Jan 31, 4261",90.61
"Jan 31, 4262",91.16
"Jan 31, 4263",91.02
"Jan 31, 4264",95.41
"Jan 31, 4265",93.4
"Jan 31, 4266",93.26
"Jan 31, 4267",93.01
"Jan 31, 4268",94.95
"Jan 31, 4269",94.81
"Jan 31, 4270",99.37
"Jan 31, 4271",97.3
"Jan 31, 4272",99.29
"Jan 31, 4273",101.93
"Jan 31, 4274",100.74
"Jan 31, 4275",99.09
"Jan 31, 4276",99.01
"Jan 31, 4277",100.22
"Jan 31, 4278",100.4
"Jan 31, 4279",100.29
"Jan 31, 4280",102.7
"Jan 31, 4281",100.59
"Jan 31, 4282",100.23
"Jan 31, 4283",101.32
"Jan 31, 4284",99.59
"Jan 31, 4285",97.7
"Jan 31, 4286",99.49
"Jan 31, 4287",98.44
"Jan 31, 4288",100.1
"Jan 31, 4289",96.91
"Jan 31, 4290",97.37
"Jan 31, 4291",99.65
"Jan 31, 4292",98.97
"Jan 31, 4293",98.21
"Jan 31, 4294",103.88
"Jan 31, 4295",102.55
"Jan 31, 4296",97.18
"Jan 31, 4297",99.8
"Jan 31, 4298",109.24
"Jan 31, 4299",111.05
"Jan 31, 4300",113.52
"Jan 31, 4301",113.93
"Jan 31, 4302",112.86
"Jan 31, 4303",112.76
"Jan 31, 4304",112.21
"Jan 31, 4305",112.28
"Jan 31, 4306",112.29
"Jan 31, 4307",111.45
"Jan 31, 4308",108.15
"Jan 31, 4309",107.12
"Jan 31, 4310",109.66
"Jan 31, 4311",108.11
"Jan 31, 4312",107.11
"Jan 31, 4313",106.25
"Jan 31, 4314",109.92
"Jan 31, 4315",112.79
"Jan 31, 4316",110.3
"Jan 31, 4317",108.83
"Jan 31, 4318",108.34
"Jan 31, 4319",108.47
"Jan 31, 4320",107.94
"Jan 31, 4321",106.72
"Jan 31, 4322",104.27
"Jan 31, 4323",104.79
"Jan 31, 4324",103.98
"Jan 31, 4325",105.4
"Jan 31, 4326",105.6
"Jan 31, 4327",105.75
"Jan 31, 4328",104
"Jan 31, 4329",102.33
"Jan 31, 4330",101.07
"Jan 31, 4331",101.42
"Jan 31, 4332",97.98
"Jan 31, 4333",97.18
"Jan 31, 4334",101.19
"Jan 31, 4335",101.16
"Jan 31, 4336",102.7
"Jan 31, 4337",104.38
"Jan 31, 4338",105.02
"Jan 31, 4339",105.44
"Jan 31, 4340",104.42
"Jan 31, 4341",101.91
"Jan 31, 4342",102.23
"Jan 31, 4343",99.63
"Jan 31, 4344",96.97
"Jan 31, 4345",97.88
"Jan 31, 4346",97.28
"Jan 31, 4347",98.1
"Jan 31, 4348",93.57
"Jan 31, 4349",86.2
"Jan 31, 4350",86.36
"Jan 31, 4351",84.99
"Jan 31, 4352",84.32
"Jan 31, 4353",84.81
"Jan 31, 4354",85.58
"Jan 31, 4355",86.73
"Jan 31, 4356",86.71
"Jan 31, 4357",86.94
"Jan 31, 4358",87.48
"Jan 31, 4359",89.03
"Jan 31, 4360",90.54
"Jan 31, 4361",90.86
"Jan 31, 4362",90.77
"Jan 31, 4363",92.19
"Jan 31, 4364",89.34
"Jan 31, 4365",85.64
"Jan 31, 4366",87.33
"Jan 31, 4367",86.19
"Jan 31, 4368",87.87
"Jan 31, 4369",89.11
"Jan 31, 4370",88.86
"Jan 31, 4371",90.86
"Jan 31, 4372",91.38
"Jan 31, 4373",91.54
"Jan 31, 4374",91.4
"Jan 31, 4375",91.86
"Jan 31, 4376",91.11
"Jan 31, 4377",89.25
"Jan 31, 4378",88.03
"Jan 31, 4379",88.38
"Jan 31, 4380",90.3
"Jan 31, 4381",89.38
"Jan 31, 4382",91.55
"Jan 31, 4383",91.38
"Jan 31, 4384",89.84
"Jan 31, 4385",91.12
"Jan 31, 4386",91.49
"Jan 31, 4387",91
"Jan 31, 4388",91.51
"Jan 31, 4389",90.48
"Jan 31, 4390",89.82
"Jan 31, 4391",88.81
"Jan 31, 4392",88.02
"Jan 31, 4393",87.7
"Jan 31, 4394",88.62
"Jan 31, 4395",88.28
"Jan 31, 4396",88.61
"Jan 31, 4397",87.79
"Jan 31, 4398",88.37
"Jan 31, 4399",88.28
"Jan 31, 4400",88.69
"Jan 31, 4401",89.38
"Jan 31, 4402",89.19
"Jan 31, 4403",88
"Jan 31, 4404",86.75
"Jan 31, 4405",84.11
"Jan 31, 4406",85.73
"Jan 31, 4407",83.76
"Jan 31, 4408",83.86
"Jan 31, 4409",81.25
"Jan 31, 4410",81.74
"Jan 31, 4411",81.51
"Jan 31, 4412",81.85
"Jan 31, 4413",80.44
"Jan 31, 4414",82.34
"Jan 31, 4415",84.86
"Jan 31, 4416",84.88
"Jan 31, 4417",87.81
"Jan 31, 4418",87.81
"Jan 31, 4419",86.72
"Jan 31, 4420",87.06
"Jan 31, 4421",86.85
"Jan 31, 4422",86.49
"Jan 31, 4423",84.69
"Jan 31, 4424",83.9
"Jan 31, 4425",82.95
"Jan 31, 4426",81.43
"Jan 31, 4427",82.18
"Jan 31, 4428",81.94
"Jan 31, 4429",82.55
"Jan 31, 4430",82.52
"Jan 31, 4431",81.69
"Jan 31, 4432",80.56
"Jan 31, 4433",81.77
"Jan 31, 4434",79.49
"Jan 31, 4435",83.08
"Jan 31, 4436",81.25
"Jan 31, 4437",82.69
"Jan 31, 4438",83.01
"Jan 31, 4439",81.67
"Jan 31, 4440",82.21
"Jan 31, 4441",82.66
"Jan 31, 4442",81.67
"Jan 31, 4443",83.23
"Jan 31, 4444",82.82
