,Date,Price
2753,"Jun 15, 2009",70.62
2754,"Jun 12, 2009",72.04
2755,"Jun 11, 2009",72.68
2756,"Jun 10, 2009",71.33
2757,"Jun 09, 2009",70.01
2758,"Jun 08, 2009",68.09
2759,"Jun 05, 2009",68.44
2760,"Jun 04, 2009",68.81
2761,"Jun 03, 2009",66.12
2762,"Jun 02, 2009",68.55
2763,"Jun 01, 2009",68.58
2764,"May 29, 2009",66.31
2765,"May 28, 2009",65.08
2766,"May 27, 2009",63.45
2767,"May 26, 2009",62.45
2768,"May 22, 2009",61.67
2769,"May 21, 2009",61.05
2770,"May 20, 2009",62.04
2771,"May 19, 2009",59.65
2772,"May 18, 2009",59.03
2773,"May 15, 2009",56.34
2774,"May 14, 2009",58.62
2775,"May 13, 2009",58.02
2776,"May 12, 2009",58.85
2777,"May 11, 2009",58.5
2778,"May 08, 2009",58.63
2779,"May 07, 2009",56.71
2780,"May 06, 2009",56.34
2781,"May 05, 2009",53.84
2782,"May 04, 2009",54.47
2783,"May 01, 2009",53.2
2784,"Apr 30, 2009",51.12
2785,"Apr 29, 2009",50.97
2786,"Apr 28, 2009",49.92
2787,"Apr 27, 2009",50.14
2788,"Apr 24, 2009",51.55
2789,"Apr 23, 2009",49.62
2790,"Apr 22, 2009",48.85
2791,"Apr 21, 2009",46.51
2792,"Apr 20, 2009",45.88
2793,"Apr 17, 2009",50.33
2794,"Apr 16, 2009",49.98
2795,"Apr 15, 2009",49.25
2796,"Apr 14, 2009",49.41
2797,"Apr 13, 2009",50.05
2798,"Apr 09, 2009",52.24
2799,"Apr 08, 2009",49.38
2800,"Apr 07, 2009",49.15
2801,"Apr 06, 2009",51.05
2802,"Apr 03, 2009",52.51
2803,"Apr 02, 2009",52.64
2804,"Apr 01, 2009",48.39
2805,"Mar 31, 2009",49.66
2806,"Mar 30, 2009",48.41
2807,"Mar 27, 2009",52.38
2808,"Mar 26, 2009",54.34
2809,"Mar 25, 2009",52.77
2810,"Mar 24, 2009",53.98
2811,"Mar 23, 2009",53.8
2812,"Mar 20, 2009",51.06
2813,"Mar 19, 2009",51.61
2814,"Mar 18, 2009",48.14
2815,"Mar 17, 2009",49.16
2816,"Mar 16, 2009",47.35
2817,"Mar 13, 2009",46.25
2818,"Mar 12, 2009",47.03
2819,"Mar 11, 2009",42.33
2820,"Mar 10, 2009",45.71
2821,"Mar 09, 2009",47.07
2822,"Mar 06, 2009",45.52
2823,"Mar 05, 2009",43.61
2824,"Mar 04, 2009",45.38
2825,"Mar 03, 2009",41.65
2826,"Mar 02, 2009",40.15
2827,"Feb 27, 2009",44.76
2828,"Feb 26, 2009",45.22
2829,"Feb 25, 2009",42.5
2830,"Feb 24, 2009",39.96
2831,"Feb 23, 2009",38.44
2832,"Feb 20, 2009",38.94
2833,"Feb 19, 2009",39.48
2834,"Feb 18, 2009",34.62
2835,"Feb 17, 2009",34.93
2836,"Feb 13, 2009",37.51
2837,"Feb 12, 2009",33.98
2838,"Feb 11, 2009",35.94
2839,"Feb 10, 2009",37.55
2840,"Feb 09, 2009",39.56
2841,"Feb 06, 2009",40.17
2842,"Feb 05, 2009",41.17
2843,"Feb 04, 2009",40.32
2844,"Feb 03, 2009",40.78
2845,"Feb 02, 2009",40.08
2846,"Jan 30, 2009",41.68
2847,"Jan 29, 2009",41.44
2848,"Jan 28, 2009",42.16
2849,"Jan 27, 2009",41.58
2850,"Jan 26, 2009",45.73
2851,"Jan 23, 2009",46.47
2852,"Jan 22, 2009",43.67
2853,"Jan 21, 2009",43.55
2854,"Jan 20, 2009",38.74
2855,"Jan 16, 2009",36.51
2856,"Jan 15, 2009",35.4
2857,"Jan 14, 2009",37.28
2858,"Jan 13, 2009",37.78
2859,"Jan 12, 2009",37.59
2860,"Jan 09, 2009",40.83
2861,"Jan 08, 2009",41.7
2862,"Jan 07, 2009",42.63
2863,"Jan 06, 2009",48.58
2864,"Jan 05, 2009",48.81
2865,"Jan 02, 2009",46.34
2866,"Dec 31, 2008",44.6
2867,"Dec 30, 2008",39.03
2868,"Dec 29, 2008",40.02
2869,"Dec 26, 2008",37.71
2870,"Dec 24, 2008",35.35
2871,"Dec 23, 2008",38.98
2872,"Dec 22, 2008",39.91
2873,"Dec 19, 2008",33.87
2874,"Dec 18, 2008",36.22
2875,"Dec 17, 2008",40.06
2876,"Dec 16, 2008",43.6
2877,"Dec 15, 2008",44.51
2878,"Dec 12, 2008",46.28
2879,"Dec 11, 2008",47.98
2880,"Dec 10, 2008",43.52
2881,"Dec 09, 2008",42.07
2882,"Dec 08, 2008",43.71
2883,"Dec 05, 2008",40.81
2884,"Dec 04, 2008",43.67
2885,"Dec 03, 2008",46.79
2886,"Dec 02, 2008",46.96
2887,"Dec 01, 2008",49.28
2888,"Nov 28, 2008",54.43
2889,"Nov 26, 2008",54.44
2890,"Nov 25, 2008",50.77
2891,"Nov 24, 2008",54.5
2892,"Nov 21, 2008",49.93
2893,"Nov 20, 2008",49.62
2894,"Nov 19, 2008",53.62
2895,"Nov 18, 2008",54.39
2896,"Nov 17, 2008",54.95
2897,"Nov 14, 2008",57.04
2898,"Nov 13, 2008",58.24
2899,"Nov 12, 2008",56.16
2900,"Nov 11, 2008",59.33
2901,"Nov 10, 2008",62.41
2902,"Nov 07, 2008",61.04
2903,"Nov 06, 2008",60.77
2904,"Nov 05, 2008",65.3
2905,"Nov 04, 2008",70.53
2906,"Nov 03, 2008",63.91
2907,"Oct 31, 2008",67.81
2908,"Oct 30, 2008",65.96
2909,"Oct 29, 2008",67.5
2910,"Oct 28, 2008",62.73
2911,"Oct 27, 2008",63.22
2912,"Oct 24, 2008",64.15
2913,"Oct 23, 2008",67.84
2914,"Oct 22, 2008",66.75
2915,"Oct 21, 2008",70.89
2916,"Oct 20, 2008",74.25
2917,"Oct 17, 2008",71.85
2918,"Oct 16, 2008",69.85
2919,"Oct 15, 2008",74.54
2920,"Oct 14, 2008",78.63
2921,"Oct 13, 2008",81.19
2922,"Oct 10, 2008",77.7
2923,"Oct 09, 2008",86.59
2924,"Oct 08, 2008",88.95
2925,"Oct 07, 2008",90.06
2926,"Oct 06, 2008",87.81
2927,"Oct 03, 2008",93.88
2928,"Oct 02, 2008",93.97
2929,"Oct 01, 2008",98.53
2930,"Sep 30, 2008",100.64
2931,"Sep 29, 2008",96.37
2932,"Sep 26, 2008",106.89
2933,"Sep 25, 2008",108.02
2934,"Sep 24, 2008",105.73
2935,"Sep 23, 2008",106.61
2936,"Sep 22, 2008",120.92
2937,"Sep 19, 2008",104.55
2938,"Sep 18, 2008",97.88
2939,"Sep 17, 2008",97.16
2940,"Sep 16, 2008",91.15
2941,"Sep 15, 2008",95.71
2942,"Sep 12, 2008",101.18
2943,"Sep 11, 2008",100.87
2944,"Sep 10, 2008",102.58
2945,"Sep 09, 2008",103.26
2946,"Sep 08, 2008",106.34
2947,"Sep 05, 2008",106.23
2948,"Sep 04, 2008",107.89
2949,"Sep 03, 2008",109.35
2950,"Sep 02, 2008",109.71
2951,"Aug 29, 2008",115.46
2952,"Aug 28, 2008",115.59
2953,"Aug 27, 2008",118.15
2954,"Aug 26, 2008",116.27
2955,"Aug 25, 2008",115.11
2956,"Aug 22, 2008",114.59
2957,"Aug 21, 2008",121.18
2958,"Aug 20, 2008",114.98
2959,"Aug 19, 2008",114.53
2960,"Aug 18, 2008",112.87
2961,"Aug 15, 2008",113.77
2962,"Aug 14, 2008",115.01
2963,"Aug 13, 2008",116
2964,"Aug 12, 2008",113.01
2965,"Aug 11, 2008",114.45
2966,"Aug 08, 2008",115.2
2967,"Aug 07, 2008",120.02
2968,"Aug 06, 2008",118.58
2969,"Aug 05, 2008",119.17
2970,"Aug 04, 2008",121.41
2971,"Aug 01, 2008",125.1
2972,"Jul 31, 2008",124.08
2973,"Jul 30, 2008",126.77
2974,"Jul 29, 2008",122.19
2975,"Jul 28, 2008",124.73
2976,"Jul 25, 2008",123.26
2977,"Jul 24, 2008",125.49
2978,"Jul 23, 2008",124.44
2979,"Jul 22, 2008",127.95
2980,"Jul 21, 2008",131.04
2981,"Jul 18, 2008",128.88
2982,"Jul 17, 2008",129.29
2983,"Jul 16, 2008",134.6
2984,"Jul 15, 2008",138.74
2985,"Jul 14, 2008",145.18
2986,"Jul 11, 2008",145.08
2987,"Jul 10, 2008",141.65
2988,"Jul 09, 2008",136.05
2989,"Jul 08, 2008",136.04
2990,"Jul 07, 2008",141.37
2991,"Jul 03, 2008",145.29
2992,"Jul 02, 2008",143.57
2993,"Jul 01, 2008",140.97
2994,"Jun 30, 2008",140
2995,"Jun 27, 2008",140.21
2996,"Jun 26, 2008",139.64
2997,"Jun 25, 2008",134.55
2998,"Jun 24, 2008",137
2999,"Jun 23, 2008",136.74
3000,"Jun 20, 2008",134.62
3001,"Jun 19, 2008",131.93
3002,"Jun 18, 2008",136.68
3003,"Jun 17, 2008",134.01
3004,"Jun 16, 2008",134.61
3005,"Jun 13, 2008",134.86
3006,"Jun 12, 2008",136.74
3007,"Jun 11, 2008",136.38
3008,"Jun 10, 2008",131.31
3009,"Jun 09, 2008",134.35
3010,"Jun 06, 2008",138.54
3011,"Jun 05, 2008",127.79
3012,"Jun 04, 2008",122.3
3013,"Jun 03, 2008",124.31
3014,"Jun 02, 2008",127.76
3015,"May 30, 2008",127.35
3016,"May 29, 2008",126.62
3017,"May 28, 2008",131.03
3018,"May 27, 2008",128.85
3019,"May 23, 2008",132.19
3020,"May 22, 2008",130.81
3021,"May 21, 2008",133.17
3022,"May 20, 2008",129.07
3023,"May 19, 2008",127.05
3024,"May 16, 2008",126.29
3025,"May 15, 2008",124.12
3026,"May 14, 2008",124.22
3027,"May 13, 2008",125.8
3028,"May 12, 2008",124.23
3029,"May 09, 2008",125.96
3030,"May 08, 2008",123.69
3031,"May 07, 2008",123.53
3032,"May 06, 2008",121.84
3033,"May 05, 2008",119.97
3034,"May 02, 2008",116.32
3035,"May 01, 2008",112.52
3036,"Apr 30, 2008",113.46
3037,"Apr 29, 2008",115.63
3038,"Apr 28, 2008",118.75
3039,"Apr 25, 2008",118.52
3040,"Apr 24, 2008",116.06
3041,"Apr 23, 2008",118.3
3042,"Apr 22, 2008",119.37
3043,"Apr 21, 2008",117.48
3044,"Apr 18, 2008",116.69
3045,"Apr 17, 2008",114.86
3046,"Apr 16, 2008",114.93
3047,"Apr 15, 2008",113.79
3048,"Apr 14, 2008",111.76
3049,"Apr 11, 2008",110.14
3050,"Apr 10, 2008",110.11
3051,"Apr 09, 2008",110.87
3052,"Apr 08, 2008",108.5
3053,"Apr 07, 2008",109.09
3054,"Apr 04, 2008",106.23
3055,"Apr 03, 2008",103.83
3056,"Apr 02, 2008",104.83
3057,"Apr 01, 2008",100.98
3058,"Mar 31, 2008",101.58
3059,"Mar 28, 2008",105.62
3060,"Mar 27, 2008",107.58
3061,"Mar 26, 2008",105.9
3062,"Mar 25, 2008",101.22
3063,"Mar 24, 2008",100.86
3064,"Mar 20, 2008",101.84
3065,"Mar 19, 2008",104.48
3066,"Mar 18, 2008",109.42
3067,"Mar 17, 2008",105.68
3068,"Mar 14, 2008",110.21
3069,"Mar 13, 2008",110.33
3070,"Mar 12, 2008",109.92
3071,"Mar 11, 2008",108.75
3072,"Mar 10, 2008",107.9
3073,"Mar 07, 2008",105.15
3074,"Mar 06, 2008",105.47
3075,"Mar 05, 2008",104.52
3076,"Mar 04, 2008",99.52
3077,"Mar 03, 2008",102.45
3078,"Feb 29, 2008",101.84
3079,"Feb 28, 2008",102.59
3080,"Feb 27, 2008",99.64
3081,"Feb 26, 2008",100.88
3082,"Feb 25, 2008",99.23
3083,"Feb 22, 2008",98.81
3084,"Feb 21, 2008",98.23
3085,"Feb 20, 2008",100.74
3086,"Feb 19, 2008",100.01
3087,"Feb 15, 2008",95.5
3088,"Feb 14, 2008",95.46
3089,"Feb 13, 2008",93.27
3090,"Feb 12, 2008",92.78
3091,"Feb 11, 2008",93.59
3092,"Feb 08, 2008",91.77
3093,"Feb 07, 2008",88.11
3094,"Feb 06, 2008",87.14
3095,"Feb 05, 2008",88.41
3096,"Feb 04, 2008",90.02
3097,"Feb 01, 2008",88.96
3098,"Jan 31, 2008",91.75
3099,"Jan 30, 2008",92.33
3100,"Jan 29, 2008",91.64
3101,"Jan 28, 2008",90.99
3102,"Jan 25, 2008",90.71
3103,"Jan 24, 2008",89.41
3104,"Jan 23, 2008",86.99
3105,"Jan 22, 2008",89.85
3106,"Jan 18, 2008",90.57
3107,"Jan 17, 2008",90.13
3108,"Jan 16, 2008",90.84
3109,"Jan 15, 2008",91.9
3110,"Jan 14, 2008",94.2
3111,"Jan 11, 2008",92.69
3112,"Jan 10, 2008",93.71
3113,"Jan 09, 2008",95.67
3114,"Jan 08, 2008",96.33
3115,"Jan 07, 2008",95.09
3116,"Jan 04, 2008",97.91
3117,"Jan 03, 2008",99.18
3118,"Jan 02, 2008",99.62
3119,"Dec 31, 2007",95.98
3120,"Dec 28, 2007",96
3121,"Dec 27, 2007",96.62
3122,"Dec 26, 2007",95.97
3123,"Dec 24, 2007",94.13
3124,"Dec 21, 2007",93.31
3125,"Dec 20, 2007",91.06
3126,"Dec 19, 2007",91.24
3127,"Dec 18, 2007",90.49
3128,"Dec 17, 2007",90.63
3129,"Dec 14, 2007",91.27
3130,"Dec 13, 2007",92.25
3131,"Dec 12, 2007",94.39
3132,"Dec 11, 2007",90.02
3133,"Dec 10, 2007",87.86
3134,"Dec 07, 2007",88.28
3135,"Dec 06, 2007",90.23
3136,"Dec 05, 2007",87.49
3137,"Dec 04, 2007",88.32
3138,"Dec 03, 2007",89.31
3139,"Nov 30, 2007",88.71
3140,"Nov 29, 2007",91.01
3141,"Nov 28, 2007",90.62
3142,"Nov 27, 2007",94.42
3143,"Nov 26, 2007",97.7
3144,"Nov 23, 2007",98.18
3145,"Nov 21, 2007",97.29
3146,"Nov 20, 2007",98.03
3147,"Nov 19, 2007",94.64
3148,"Nov 16, 2007",95.1
3149,"Nov 15, 2007",93.43
3150,"Nov 14, 2007",94.09
3151,"Nov 13, 2007",91.17
3152,"Nov 12, 2007",94.62
3153,"Nov 09, 2007",96.32
3154,"Nov 08, 2007",95.46
3155,"Nov 07, 2007",96.37
3156,"Nov 06, 2007",96.7
3157,"Nov 05, 2007",93.98
3158,"Nov 02, 2007",95.93
3159,"Nov 01, 2007",93.49
3160,"Oct 31, 2007",94.53
3161,"Oct 30, 2007",90.38
3162,"Oct 29, 2007",93.53
3163,"Oct 26, 2007",91.86
3164,"Oct 25, 2007",90.46
3165,"Oct 24, 2007",87.1
3166,"Oct 23, 2007",85.27
3167,"Oct 22, 2007",87.56
3168,"Oct 19, 2007",88.6
3169,"Oct 18, 2007",89.47
3170,"Oct 17, 2007",87.4
3171,"Oct 16, 2007",87.61
3172,"Oct 15, 2007",86.13
3173,"Oct 12, 2007",83.69
3174,"Oct 11, 2007",83.08
3175,"Oct 10, 2007",81.3
3176,"Oct 09, 2007",80.26
3177,"Oct 08, 2007",79.02
3178,"Oct 05, 2007",81.22
3179,"Oct 04, 2007",81.44
3180,"Oct 03, 2007",79.94
3181,"Oct 02, 2007",80.05
3182,"Oct 01, 2007",80.24
3183,"Sep 28, 2007",81.66
3184,"Sep 27, 2007",82.88
3185,"Sep 26, 2007",80.3
3186,"Sep 25, 2007",79.53
3187,"Sep 24, 2007",80.95
3188,"Sep 21, 2007",81.62
3189,"Sep 20, 2007",83.32
3190,"Sep 19, 2007",81.93
3191,"Sep 18, 2007",81.51
3192,"Sep 17, 2007",80.57
3193,"Sep 14, 2007",79.1
3194,"Sep 13, 2007",80.09
3195,"Sep 12, 2007",79.91
3196,"Sep 11, 2007",78.23
3197,"Sep 10, 2007",77.49
3198,"Sep 07, 2007",76.7
3199,"Sep 06, 2007",76.3
3200,"Sep 05, 2007",75.73
3201,"Sep 04, 2007",75.08
3202,"Aug 31, 2007",74.04
3203,"Aug 30, 2007",73.36
3204,"Aug 29, 2007",73.51
3205,"Aug 28, 2007",71.73
3206,"Aug 27, 2007",71.97
3207,"Aug 24, 2007",71.09
3208,"Aug 23, 2007",69.83
3209,"Aug 22, 2007",69.26
3210,"Aug 21, 2007",69.47
3211,"Aug 20, 2007",71.12
3212,"Aug 17, 2007",71.98
3213,"Aug 16, 2007",71
3214,"Aug 15, 2007",73.33
3215,"Aug 14, 2007",72.38
3216,"Aug 13, 2007",71.62
3217,"Aug 10, 2007",71.47
3218,"Aug 09, 2007",71.59
3219,"Aug 08, 2007",72.15
3220,"Aug 07, 2007",72.42
3221,"Aug 06, 2007",72.06
3222,"Aug 03, 2007",75.48
3223,"Aug 02, 2007",76.86
3224,"Aug 01, 2007",76.53
3225,"Jul 31, 2007",78.21
3226,"Jul 30, 2007",76.83
3227,"Jul 27, 2007",77.02
3228,"Jul 26, 2007",74.95
3229,"Jul 25, 2007",75.88
3230,"Jul 24, 2007",73.56
3231,"Jul 23, 2007",74.89
3232,"Jul 20, 2007",75.57
3233,"Jul 19, 2007",75.92
3234,"Jul 18, 2007",75.05
3235,"Jul 17, 2007",74.02
3236,"Jul 16, 2007",74.15
3237,"Jul 13, 2007",73.93
3238,"Jul 12, 2007",72.5
3239,"Jul 11, 2007",72.56
3240,"Jul 10, 2007",72.81
3241,"Jul 09, 2007",72.19
3242,"Jul 06, 2007",72.81
3243,"Jul 05, 2007",71.81
3244,"Jul 03, 2007",71.41
3245,"Jul 02, 2007",71.09
3246,"Jun 29, 2007",70.68
3247,"Jun 28, 2007",69.57
3248,"Jun 27, 2007",68.97
3249,"Jun 26, 2007",67.77
3250,"Jun 25, 2007",69.18
3251,"Jun 22, 2007",69.14
3252,"Jun 21, 2007",68.65
3253,"Jun 20, 2007",68.19
3254,"Jun 19, 2007",69.1
3255,"Jun 18, 2007",69.09
3256,"Jun 15, 2007",68
3257,"Jun 14, 2007",67.65
3258,"Jun 13, 2007",66.26
3259,"Jun 12, 2007",65.35
3260,"Jun 11, 2007",65.97
3261,"Jun 08, 2007",64.76
3262,"Jun 07, 2007",66.93
3263,"Jun 06, 2007",65.96
3264,"Jun 05, 2007",65.61
3265,"Jun 04, 2007",66.21
3266,"Jun 01, 2007",65.08
3267,"May 31, 2007",64.01
3268,"May 30, 2007",63.49
3269,"May 29, 2007",63.15
3270,"May 25, 2007",65.2
3271,"May 24, 2007",64.18
3272,"May 23, 2007",65.77
3273,"May 22, 2007",64.97
3274,"May 21, 2007",66.27
3275,"May 18, 2007",64.94
3276,"May 17, 2007",64.86
3277,"May 16, 2007",62.55
3278,"May 15, 2007",63.17
3279,"May 14, 2007",62.46
3280,"May 11, 2007",62.37
3281,"May 10, 2007",61.81
3282,"May 09, 2007",61.55
3283,"May 08, 2007",62.26
3284,"May 07, 2007",61.47
3285,"May 04, 2007",61.93
3286,"May 03, 2007",63.19
3287,"May 02, 2007",63.68
3288,"May 01, 2007",64.4
3289,"Apr 30, 2007",65.71
3290,"Apr 27, 2007",66.46
3291,"Apr 26, 2007",65.06
3292,"Apr 25, 2007",65.84
3293,"Apr 24, 2007",64.58
3294,"Apr 23, 2007",65.89
3295,"Apr 20, 2007",63.38
3296,"Apr 19, 2007",61.83
3297,"Apr 18, 2007",63.13
3298,"Apr 17, 2007",63.1
3299,"Apr 16, 2007",63.61
3300,"Apr 13, 2007",63.63
3301,"Apr 12, 2007",63.85
3302,"Apr 11, 2007",62.01
3303,"Apr 10, 2007",61.89
3304,"Apr 09, 2007",61.51
3305,"Apr 05, 2007",64.28
3306,"Apr 04, 2007",64.38
3307,"Apr 03, 2007",64.64
3308,"Apr 02, 2007",65.94
3309,"Mar 30, 2007",65.87
3310,"Mar 29, 2007",66.03
3311,"Mar 28, 2007",64.08
3312,"Mar 27, 2007",62.93
3313,"Mar 26, 2007",62.91
3314,"Mar 23, 2007",62.28
3315,"Mar 22, 2007",61.69
3316,"Mar 21, 2007",59.61
3317,"Mar 20, 2007",56.73
3318,"Mar 19, 2007",56.59
3319,"Mar 16, 2007",57.11
3320,"Mar 15, 2007",57.55
3321,"Mar 14, 2007",58.16
3322,"Mar 13, 2007",57.93
3323,"Mar 12, 2007",58.91
3324,"Mar 09, 2007",60.05
3325,"Mar 08, 2007",61.64
3326,"Mar 07, 2007",61.82
3327,"Mar 06, 2007",60.69
3328,"Mar 05, 2007",60.07
3329,"Mar 02, 2007",61.64
3330,"Mar 01, 2007",62
3331,"Feb 28, 2007",61.79
3332,"Feb 27, 2007",61.46
3333,"Feb 26, 2007",61.39
3334,"Feb 23, 2007",61.14
3335,"Feb 22, 2007",60.95
3336,"Feb 21, 2007",60.07
3337,"Feb 20, 2007",58.07
3338,"Feb 16, 2007",59.39
3339,"Feb 15, 2007",57.99
3340,"Feb 14, 2007",58
3341,"Feb 13, 2007",59.06
3342,"Feb 12, 2007",57.81
3343,"Feb 09, 2007",59.89
3344,"Feb 08, 2007",59.71
3345,"Feb 07, 2007",57.71
3346,"Feb 06, 2007",58.88
3347,"Feb 05, 2007",58.74
3348,"Feb 02, 2007",59.02
3349,"Feb 01, 2007",57.3
3350,"Jan 31, 2007",58.14
3351,"Jan 30, 2007",56.97
3352,"Jan 29, 2007",54.01
3353,"Jan 26, 2007",55.42
3354,"Jan 25, 2007",54.23
3355,"Jan 24, 2007",55.37
3356,"Jan 23, 2007",55.04
3357,"Jan 22, 2007",51.13
3358,"Jan 19, 2007",51.99
3359,"Jan 18, 2007",50.48
3360,"Jan 17, 2007",52.24
3361,"Jan 16, 2007",51.21
3362,"Jan 12, 2007",52.99
3363,"Jan 11, 2007",51.88
3364,"Jan 10, 2007",54.02
3365,"Jan 09, 2007",55.64
3366,"Jan 08, 2007",56.09
3367,"Jan 05, 2007",56.31
3368,"Jan 04, 2007",55.59
3369,"Jan 03, 2007",58.32
3370,"Jan 02, 2007",61.05
3371,"Dec 29, 2006",61.05
3372,"Dec 28, 2006",60.53
3373,"Dec 27, 2006",60.34
3374,"Dec 26, 2006",61.1
3375,"Dec 22, 2006",62.41
3376,"Dec 21, 2006",62.66
3377,"Dec 20, 2006",63.72
3378,"Dec 19, 2006",63.15
3379,"Dec 18, 2006",62.21
3380,"Dec 15, 2006",63.43
3381,"Dec 14, 2006",62.51
3382,"Dec 13, 2006",61.37
3383,"Dec 12, 2006",61.02
3384,"Dec 11, 2006",61.22
3385,"Dec 08, 2006",62.03
3386,"Dec 07, 2006",62.49
3387,"Dec 06, 2006",62.19
3388,"Dec 05, 2006",62.43
3389,"Dec 04, 2006",62.44
3390,"Dec 01, 2006",63.43
3391,"Nov 30, 2006",63.13
3392,"Nov 29, 2006",62.46
3393,"Nov 28, 2006",60.99
3394,"Nov 27, 2006",60.32
3395,"Nov 24, 2006",59.24
3396,"Nov 22, 2006",59.24
3397,"Nov 21, 2006",60.17
3398,"Nov 20, 2006",58.8
3399,"Nov 17, 2006",55.81
3400,"Nov 16, 2006",56.26
3401,"Nov 15, 2006",58.76
3402,"Nov 14, 2006",58.28
3403,"Nov 13, 2006",58.58
3404,"Nov 10, 2006",59.59
3405,"Nov 09, 2006",61.16
3406,"Nov 08, 2006",59.83
3407,"Nov 07, 2006",58.93
3408,"Nov 06, 2006",60.02
3409,"Nov 03, 2006",59.14
3410,"Nov 02, 2006",57.88
3411,"Nov 01, 2006",58.71
3412,"Oct 31, 2006",58.73
3413,"Oct 30, 2006",58.36
3414,"Oct 27, 2006",60.75
3415,"Oct 26, 2006",60.36
3416,"Oct 25, 2006",61.4
3417,"Oct 24, 2006",59.35
3418,"Oct 23, 2006",58.81
3419,"Oct 20, 2006",56.82
3420,"Oct 19, 2006",58.5
3421,"Oct 18, 2006",57.65
3422,"Oct 17, 2006",58.93
3423,"Oct 16, 2006",59.94
3424,"Oct 13, 2006",58.57
3425,"Oct 12, 2006",57.86
3426,"Oct 11, 2006",57.59
3427,"Oct 10, 2006",58.52
3428,"Oct 09, 2006",59.96
3429,"Oct 06, 2006",59.76
3430,"Oct 05, 2006",60.03
3431,"Oct 04, 2006",59.41
3432,"Oct 03, 2006",58.68
3433,"Oct 02, 2006",61.03
3434,"Sep 29, 2006",62.91
3435,"Sep 28, 2006",62.76
3436,"Sep 27, 2006",62.96
3437,"Sep 26, 2006",61.01
3438,"Sep 25, 2006",61.45
3439,"Sep 22, 2006",60.55
3440,"Sep 21, 2006",61.59
3441,"Sep 20, 2006",60.46
3442,"Sep 19, 2006",61.66
3443,"Sep 18, 2006",63.8
3444,"Sep 15, 2006",63.33
3445,"Sep 14, 2006",63.22
3446,"Sep 13, 2006",63.97
3447,"Sep 12, 2006",63.76
3448,"Sep 11, 2006",65.61
3449,"Sep 08, 2006",66.25
3450,"Sep 07, 2006",67.32
3451,"Sep 06, 2006",67.5
3452,"Sep 05, 2006",68.6
3453,"Sep 01, 2006",69.19
3454,"Aug 31, 2006",70.26
3455,"Aug 30, 2006",70.03
3456,"Aug 29, 2006",69.71
3457,"Aug 28, 2006",70.61
3458,"Aug 25, 2006",72.51
3459,"Aug 24, 2006",72.36
3460,"Aug 23, 2006",71.76
3461,"Aug 22, 2006",72.63
3462,"Aug 21, 2006",72.45
3463,"Aug 18, 2006",71.14
3464,"Aug 17, 2006",70.06
3465,"Aug 16, 2006",71.89
3466,"Aug 15, 2006",73.05
3467,"Aug 14, 2006",73.53
3468,"Aug 11, 2006",74.35
3469,"Aug 10, 2006",74
3470,"Aug 09, 2006",76.35
3471,"Aug 08, 2006",76.31
3472,"Aug 07, 2006",76.98
3473,"Aug 04, 2006",74.76
3474,"Aug 03, 2006",75.46
3475,"Aug 02, 2006",75.81
3476,"Aug 01, 2006",74.91
3477,"Jul 31, 2006",74.4
3478,"Jul 28, 2006",73.24
3479,"Jul 27, 2006",74.54
3480,"Jul 26, 2006",73.94
3481,"Jul 25, 2006",73.75
3482,"Jul 24, 2006",75.05
3483,"Jul 21, 2006",74.43
3484,"Jul 20, 2006",73.08
3485,"Jul 19, 2006",72.66
3486,"Jul 18, 2006",73.54
3487,"Jul 17, 2006",75.3
3488,"Jul 14, 2006",77.03
3489,"Jul 13, 2006",76.7
3490,"Jul 12, 2006",74.95
3491,"Jul 11, 2006",74.16
3492,"Jul 10, 2006",73.61
3493,"Jul 07, 2006",74.09
3494,"Jul 06, 2006",75.14
3495,"Jul 05, 2006",75.19
3496,"Jul 03, 2006",73.93
3497,"Jun 30, 2006",73.93
3498,"Jun 29, 2006",73.52
3499,"Jun 28, 2006",72.19
3500,"Jun 27, 2006",71.92
3501,"Jun 26, 2006",71.8
3502,"Jun 23, 2006",70.87
3503,"Jun 22, 2006",70.84
3504,"Jun 21, 2006",70.33
3505,"Jun 20, 2006",68.94
3506,"Jun 19, 2006",68.98
3507,"Jun 16, 2006",69.88
3508,"Jun 15, 2006",69.5
3509,"Jun 14, 2006",69.14
3510,"Jun 13, 2006",68.56
3511,"Jun 12, 2006",70.36
3512,"Jun 09, 2006",71.63
3513,"Jun 08, 2006",70.35
3514,"Jun 07, 2006",70.82
3515,"Jun 06, 2006",72.5
3516,"Jun 05, 2006",72.6
3517,"Jun 02, 2006",72.33
3518,"Jun 01, 2006",70.34
3519,"May 31, 2006",71.29
3520,"May 30, 2006",72.03
3521,"May 26, 2006",71.37
3522,"May 25, 2006",71.32
3523,"May 24, 2006",69.86
3524,"May 23, 2006",71.76
3525,"May 22, 2006",69.23
3526,"May 19, 2006",68.53
3527,"May 18, 2006",69.45
3528,"May 17, 2006",68.69
3529,"May 16, 2006",69.53
3530,"May 15, 2006",69.41
3531,"May 12, 2006",72.04
3532,"May 11, 2006",73.32
3533,"May 10, 2006",72.13
3534,"May 09, 2006",70.69
3535,"May 08, 2006",69.77
3536,"May 05, 2006",70.19
3537,"May 04, 2006",69.94
3538,"May 03, 2006",72.28
3539,"May 02, 2006",74.61
